subject,predicate,object,artikel_id,artikel_nummer
- Strafe,ist,Freiheitsstrafe von sechs Monaten bis zu zehn Jahren,art_226,Art. 226
2. Verbrechen,heisst,"Übergabe, Aufbewahrung, Verbirgung oder Weitergabe von Sprengstoffen oder giftigen Gasen bei verbrecherischem Gebrauche",art_226,Art. 226
- Tat,Zeitpunkt,vor Inkrafttreten,art_226,Art. 226
- Tat,Zeitpunkt,nach Inkrafttreten,art_226,Art. 226
- Täter,begeht,"Verbrechen (Übergabe, Aufbewahrung, Verbirgung oder Weitergabe von Sprengstoffen oder giftigen Gasen bei verbrecherischem Gebrauche)",art_226,Art. 226
- Strafe,erfolgt,nach Inkrafttreten,art_226,Art. 226
- Strafe,ist,Freiheitsstrafe von einem Monat bis zu fünf Jahren oder Geldstrafe nicht unter 30 Tagessätzen,art_226,Art. 226
3. Verbrechen,heisst,Anleitung geben bei verbrecherischem Gebrauch von Sprengstoffen oder giftigen Gasen,art_226,Art. 226
- Tat,Zeitpunkt,vor Inkrafttreten,art_226,Art. 226
- Tat,Zeitpunkt,nach Inkrafttreten,art_226,Art. 226
- Täter,begeht,Verbrechen (Anleitung geben bei verbrecherischem Gebrauche von Sprengstoffen oder giftigen Gasen),art_226,Art. 226
- Strafe,erfolgt,nach Inkrafttreten,art_226,Art. 226
- Strafe,ist,Freiheitsstrafe von einem Monat bis zu fünf Jahren oder Geldstrafe nicht unter 30 Tagessätzen,art_226,Art. 226
4. StGB,ist milder als,vorheriges Gesetz,art_226,Art. 226
- vorheriges Gesetz (Name des vorhergehenden Gesetzes),Zeitpunkt,in Kraft,art_226,Art. 226
- StGB,Zeitpunkt,nach Inkrafttreten,art_226,Art. 226
5. Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_226,Art. 226
- Voraussetzung,erfolgt,wenn StGB ist milder als vorheriges Gesetz,art_226,Art. 226
- Anwendung,Zeitpunkt,nach Inkrafttreten des StGB,art_226,Art. 226
1. Täter,begeht,Verbrechen (Artikel 2 StGB),art_226_bis,Art. 226
2. Verbrechen,heisst,"Mord (kein Triple, nur definiert als Verbrechen im Kontext)",art_226_bis,Art. 226
3. Zeitpunkt,vor Inkrafttreten,des Gesetzes,art_226_bis,Art. 226
4. Beurteilung,erfolgt,nach Inkrafttreten,art_226_bis,Art. 226
5. Gesetz,ist milder als,vorheriges Gesetz,art_226_bis,Art. 226
6. Anwendung,gilt wenn,das neue Gesetz (StGB) ist milder als das vorherige,art_226_bis,Art. 226
7. StGB,wird angewendet auf,Täter,art_226_bis,Art. 226
1. Täter,Verbrechen,Inkrafttreten (Assumption based on context),art_226_ter,Art. 226
2. Verbrechen,Zeitpunkt,vor Inkrafttreten (Assumption based on context),art_226_ter,Art. 226
3. StGB,ist milder als,vorheriges Gesetz (Rule 8 applied),art_226_ter,Art. 226
4. Anwendung,gilt wenn,StGB ist milder (Rule 9 applied),art_226_ter,Art. 226
5. Täter,Verbrechen,nach Inkrafttreten (Assumption based on context),art_226_ter,Art. 226
6. Beurteilung,erfolgt,nach Inkrafttreten (Assumption based on context),art_226_ter,Art. 226
7. StGB,wird angewendet auf,"Täter (Rule 10 applied, assuming Täter is the offender mentioned in the article)",art_226_ter,Art. 226
1. Täter,verursacht,Verbrechen (Überschwemmung oder Einsturz eines Bauwerks oder Absturz von Erd- und Felsmassen),art_227,Art. 227
2. Tat,bringt in Gefahr,Leib und Leben von Menschen oder fremdes Eigentum,art_227,Art. 227
3. Täter (vorsätztlich),verursacht,Verbrechen (Überschwemmung oder Einsturz eines Bauwerks oder Absturz von Erd- und Felsmassen) wissentlich Leib und Leben von Menschen oder fremdes Eigentum in Gefahr,art_227,Art. 227
4. Tat,erfolgt,vor Inkrafttreten (Gesetz StGB),art_227,Art. 227
5. Gesetz (StGB),ist milder als,vorheriges Gesetz (Freiheitsstrafe nicht unter einem Jahr -> Freiheitsstrafe bis zu drei Jahren oder Geldstrafe),art_227,Art. 227
6. Anwendung (Freiheitsstrafe bis zu drei Jahren oder Geldstrafe),gilt wenn,Tat (vorsätztlich verursacht Verbrechen wissentlich Leib und Leben von Menschen oder fremdes Eigentum in Gefahr) ist milder,art_227,Art. 227
7. Gesetz (StGB),wird angewendet auf,Täter (vorsätztlich verursacht Verbrechen wissentlich Leib und Leben von Menschen oder fremdes Eigentum in Gefahr),art_227,Art. 227
1. Täter,beschädigt,"elektrische Anlagen, Wasserbauten",art_228,Art. 228
2. Täter,zerstört,"Dämme, Wehre, Deiche, Schleusen, Schutzvorrichtungen gegen Naturereignisse",art_228,Art. 228
3. Täter,bringt in Gefahr,Leib und Leben von Menschen oder fremdes Eigentum,art_228,Art. 228
4. Tat,heisst,Verbrechen (ohne Spezifikation),art_228,Art. 228
5. Gesetz,ist,StGB,art_228,Art. 228
6. Strafe,wird angewendet auf,Täter,art_228,Art. 228
7. Strafe,besteht aus,"Freiheitsstrafe nicht unter einem Jahr (nur im Objekt, da es keine Bedingung ist)",art_228,Art. 228
10. Beurteilung,erfolgt,"nach Inkrafttreten des StGB (nicht als Triple, da Beurteilungen nicht in Knowledge Graph Format dargestellt)",art_228,Art. 228
1. Täter,verletzt,Verbrechen (Vergehen),art_229,Art. 229
2. Tat,Zeitpunkt,vor Inkrafttreten,art_229,Art. 229
3. Gesetz (StGB),wird angewendet auf,Täter,art_229,Art. 229
4. Tat,Verbrechen (Vergehen),Leitung oder Ausführung eines Bauwerks oder eines Abbruchs,art_229,Art. 229
5. Tat,Verletzt,Leib und Leben von Menschen,art_229,Art. 229
6. Tat,wissentlich,Täter,art_229,Art. 229
7. Gesetz (StGB),ist milder als,vorheriges Gesetz,art_229,Art. 229
8. Anwendung,gilt wenn,Tat verletzt Leib und Leben von Menschen,art_229,Art. 229
9. Strafe,erfolgt nach,Inkrafttreten des Gesetzes,art_229,Art. 229
10. Strafe,Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,Täter (if the Täter acted wissentlich),art_229,Art. 229
11. Strafe,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe,Täter (if the Tater acted fahrlässig),art_229,Art. 229
1. Täter,beschädigt,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Täter,zerstört,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Täter,beseitigt,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Täter,macht unbrauchbar,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Täter,ausser Tätigkeit setzt,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Täter,vorschriftswidrig nicht anbringt,Vorrichtung (für Verbrechen),art_230,Art. 230
Zeitpunkt,bei Vergehen,unbekannt,art_230,Art. 230
Dadurch,wissentlich gefährdet,Leib und Leben von Menschen,art_230,Art. 230
Täter,handelt fahrlässig,Strafe,art_230,Art. 230
Strafe,erfolgt,nach Vergehen,art_230,Art. 230
Strafe,Freiheitsstrafe,3 Jahre (für fahrlässiges Handeln),art_230,Art. 230
Strafe,Geldstrafe,unbekannt (für fahrlässiges Handeln),art_230,Art. 230
Täter,handelt vorsätzlich,Strafe,art_230,Art. 230
Strafe,Freiheitsstrafe,5 Jahre (für vorsätzliches Handeln),art_230,Art. 230
Strafe,Geldstrafe,unbekannt (für vorsätzliches Handeln),art_230,Art. 230
StGB,ist milder als,unbekannt (vorheriges Gesetz),art_230,Art. 230
Anwendung,gilt wenn,StGB ist milder,art_230,Art. 230
1. Verbrechen,heisst,freisetzen gentechnisch veränderte Organismen,art_230_bis,Art. 230
2. Tat,begeht,wer vorsätzlich freisetzt gentechnisch veränderte Organismen,art_230_bis,Art. 230
3. Tat,hat Bedingung a,leib und Leben von Menschen gefährdet,art_230_bis,Art. 230
4. Tat,hat Bedingung b,schwer gefährdet natürliche Zusammensetzung der Lebensgemeinschaften von Tieren und Pflanzen oder deren Lebensräume,art_230_bis,Art. 230
5. Gesetz,heisst,StGB,art_230_bis,Art. 230
6. StGB,ist milder als,"unbekannt (nicht angegeben, muss durch weitere Informationen ermittelt werden)",art_230_bis,Art. 230
7. Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_230_bis,Art. 230
8. Täter,wird angewendet auf,wer vorsätzlich freisetzt gentechnisch veränderte Organismen,art_230_bis,Art. 230
9. Strafe,erfolgt,"nach Inkrafttreten (Strafmaß und Art nicht angegeben, muss durch weitere Informationen ermittelt werden)",art_230_bis,Art. 230
1. Verbrechen,heisst,Verbreitung von einer gefährlichen übertragbaren menschlichen Krankheit,art_231,Art. 231
2. Täter,begeht,Verbrechen (Verbreitung von einer gefährlichen übertragbaren menschlichen Krankheit),art_231,Art. 231
3. Tatzeitpunkt,Zeitpunkt,vor Inkrafttreten des StGB,art_231,Art. 231
4. Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_231,Art. 231
5. StGB (Artikel unbekannt),ist milder als,vorheriges Gesetz,art_231,Art. 231
6. Anwendung (Freiheitsstrafe von einem bis zu fünf Jahren),gilt wenn,StGB (Artikel unbekannt) ist milder als vorheriges Gesetz,art_231,Art. 231
1. Täter,verbreitet,Seuche unter Haustieren (Verbrechen),art_232,Art. 232
2. Gesetz,heisst,StGB,art_232,Art. 232
3. StGB,wird angewendet auf,Täter,art_232,Art. 232
4. Strafe,erfolgt,nach Inkrafttreten,art_232,Art. 232
5. Strafe,ist milder als,Freiheitsstrafe bis zu drei Jahren,art_232,Art. 232
6. Anwendung,gilt wenn,Täter vorsätzlich handelt und ein großer Schaden verursacht hat,art_232,Art. 232
1. Täter,Verbrechen,Verbreiten,art_233,Art. 233
Triple 2: Täter,Tat,Verbreiten für Schädling,art_233,Art. 233
Triple 3: Täter,Schädling,gefährlich für Landwirtschaft oder Forstwirtschaft,art_233,Art. 233
Triple 4: Gesetz,ist,StGB,art_233,Art. 233
Triple 5: Strafe,erfolgt,nach Inkrafttreten,art_233,Art. 233
Triple 6: Strafe,Freiheitsstrafe,"bis zu drei Jahren (Triple 7 has a condition, but it is not part of the object)",art_233,Art. 233
Triple 7: Voraussetzung,gilt wenn,Täter aus gemeiner Gesinnung einen grossen Schaden verursacht,art_233,Art. 233
Triple 8: Voraussetzung,Strafe,Freiheitsstrafe von einem Jahr bis zu fünf Jahren (if condition is met),art_233,Art. 233
Triple 9: Täter (fahrlässig),Tat,Verbreiten für Schädling,art_233,Art. 233
Triple 10: Täter (fahrlässig),Strafe,"Freiheitsstrafe bis zu drei Jahren (Triple 11 has a condition, but it is not part of the object)",art_233,Art. 233
Triple 12: Voraussetzung,gilt wenn,Täter handelt fahrlässig,art_233,Art. 233
Triple 13: Voraussetzung,Strafe,Geldstrafe (if condition is met),art_233,Art. 233
1. Tat,Verbrechen,Verunreinigung des Trinkwassers für Menschen und Haustiere,art_234,Art. 234
- Tat,Zeitpunkt,vor Inkrafttreten,art_234,Art. 234
- StGB,ist milder als,"vorheriges Gesetz (kein Objekt, da keine spezifische Verordnung oder Regelung angegeben)",art_234,Art. 234
- Anwendung,gilt wenn,StGB ist milder,art_234,Art. 234
- Täter,Verunreinigung des Trinkwassers für Menschen und Haustiere,"Zeitpunkt (keine Zeitangabe in Beispiel, daher unbekannt)",art_234,Art. 234
- Beurteilung,erfolgt,nach Inkrafttreten,art_234,Art. 234
- Strafe,Freiheitsstrafe,"von einem Monat bis zu fünf Jahren (kein Oberbegriff ""Strafe"", daher zweite Triple)",art_234,Art. 234
- Strafe,Geldstrafe,nicht unter 30 Tagessätzen,art_234,Art. 234
- Strafe,wird angewendet auf,Täter,art_234,Art. 234
"1. ""Täter""","""begeht Tat""","""Verbrechen (Verschwendung von Futtermitteln für Haustiere)""",art_235,Art. 235
"2. ""Tat""","""zeitpunkt""","""vor Inkrafttreten""",art_235,Art. 235
"3. ""Gesetz (StGB)""","""ist milder als""","""kein Gesetz (vorgehendes Gesetz)""",art_235,Art. 235
"4. ""Anwendung (Strafverfolgung)""","""gilt wenn""","""Gesetz (StGB) ist milder""",art_235,Art. 235
"5. ""Täter""","""wird angewendet auf""","""Gesetz (StGB)""",art_235,Art. 235
"6. ""Verbrechen (Verschwendung von Futtermitteln für Haustiere)""","""erfolgt""","""nach Inkrafttreten""",art_235,Art. 235
"7. ""Ware (Futter oder Futtermittel)""","""eingezogen""","""bei Tat""",art_235,Art. 235
"8. ""Strafverfolgung""","""erfolgt""","""nach Inkrafttreten und wenn Verbrechen (Verschwendung von Futtermitteln für Haustiere) begangen wird""",art_235,Art. 235
"11. ""Ware (Futter oder Futtermittel)""","""unschädlich gemacht werden kann""","""bei Einziehung""",art_235,Art. 235
"12. ""Ware (Futter oder Futtermittel)""","""vernichtet werden kann""","""bei Einziehung""",art_235,Art. 235
"13. ""Strafurteil""","""erfolgt""","""nur in Fällen, wo Täter das Behandeln oder Herstellen gesundheitsschädlichen Futters gewerbsmässig betreibt""",art_235,Art. 235
1. Täter,beging Verbrechen,Verbrechen: einführte gesundheitsschädliches Futter oder gesundheitsschädliche Futtermittel,art_236,Art. 236
2. Tat,Zeitpunkt,vor Inkrafttreten,art_236,Art. 236
4. Straurteil,ist milder als,keine Vorheriges Gesetz angegeben (kein Triple),art_236,Art. 236
5. Anwendung,gilt wenn,"Strafgesetzbuch ist milder als vorheriges Gesetz (hypothetischer Fall, kein Triple)",art_236,Art. 236
6. Täter,wird angewendet auf,Strafgesetzbuch,art_236,Art. 236
7. Ware,eingezogen,bei Tat,art_236,Art. 236
8. Ware,kann unschädlich gemacht oder vernichtet werden,bei Tat,art_236,Art. 236
1. Täter,begeht,Verbrechen (Verkehrsbehinderung),art_237,Art. 237
2. Tat,Zeitpunkt,vor Inkrafttreten,art_237,Art. 237
3. StGB,ist milder als,nicht gegeben (neues Gesetz schärfer als das vorherige),art_237,Art. 237
4. Anwendung,gilt wenn,"StGB ist geschaffen (nicht explizit angegeben, aber notwendig, da anders kein Prädikat ""wird angewendet auf"")",art_237,Art. 237
5. Täter,wird angewendet auf,StGB,art_237,Art. 237
6. Tat,Leib und Leben von Menschen oder fremdes Eigentum in Gefahr bringt,wissentlich (bei vorsätzlichem Handeln),art_237,Art. 237
7. Beurteilung,erfolgt,nach Inkrafttreten (nachdem das Gesetz gilt),art_237,Art. 237
8. Strafe,erfolgt,bis zu fünf Jahren oder Geldstrafe (für die Verletzung bei weniger als vielen Menschen betroffen),art_237,Art. 237
9. Beurteilung,erfolgt,bis zu zehn Jahren oder Geldstrafe (bei gefährdung von vielen Menschen),art_237,Art. 237
10. Strafe,erfolgt,"fahrlässig, so ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe (für die Verletzung bei fahrlässiger Handlung)",art_237,Art. 237
1. Täter,begeht,"Verbrechen (letzteres ist das gesamte Verbrechen, welches hierbei vorgenommen wird)",art_238,Art. 238
2. Verbrechen,Zeitpunkt,"vor Inkrafttreten (letzteres ist das Datum oder Zeitpunkt, an dem das Gesetz noch nicht in Kraft trat)",art_238,Art. 238
3. StGB,ist milder als,"vorheriges Gesetz (letzteres ist die Bezeichnung des vorhergehenden Gesetzes, welches stärker war)",art_238,Art. 238
4. Anwendung,gilt wenn,"StGB ist milder (letzteres bedeutet, dass das Gesetz dann angewendet wird, wenn es milder ist als das vorgehende Gesetz)",art_238,Art. 238
5. Beurteilung,erfolgt,"nach Inkrafttreten (letzteres ist der Zeitpunkt, an dem die Beurteilung des Täters erfolgt, also nachdem das Gesetz in Kraft trat)",art_238,Art. 238
1. Täter,vorsätzlich begeht,"Verbrechen: stört oder gefährdet den Betrieb einer öffentlichen Verkehrsanstalt (Eisenbahn-, Post-, Telegrafen- oder Telefonbetrieb)",art_239,Art. 239
Zeitpunkt,eigene Triple,vor Inkrafttreten,art_239,Art. 239
Täter,fahrlässig begeht,"Verbrechen: stört oder gefährdet den Betrieb einer zur allgemeinen Versorgung mit Wasser, Licht, Kraft oder Wärme dienenden Anstalt oder Anlage",art_239,Art. 239
Zeitpunkt,eigene Triple,vor Inkrafttreten,art_239,Art. 239
StGB,wird angewendet auf,Täter,art_239,Art. 239
Beurteilung,erfolgt,nach Inkrafttreten,art_239,Art. 239
Zeitpunkt,eigene Triple,nach Inkrafttreten,art_239,Art. 239
StGB,ist milder als,keine Bedingung,art_239,Art. 239
Anwendung,gilt wenn,StGB ist milder (keine Bedingung im Objekt),art_239,Art. 239
Zeitpunkt,eigene Triple,Inkrafttreten,art_239,Art. 239
1. Verbrechen,heisst,"Fälschen von Metallgeld, Papiergeld oder Banknoten",art_240,Art. 240
2. Tat,Zeitpunkt,vor Inkrafttreten,art_240,Art. 240
3. StGB,ist milder als,vorheriges Gesetz,art_240,Art. 240
4. Anwendung,gilt wenn,StGB ist milder,art_240,Art. 240
5. Täter,beging Verbrechen,"Fälschen von Metallgeld, Papiergeld oder Banknoten",art_240,Art. 240
6. Tat,Ort,Begehungsorte (im Text nicht genannt),art_240,Art. 240
7. Täter,strafbar,wenn er die Tat im Ausland begangen hat und in der Schweiz betreten und nicht ausgeliefert wird,art_240,Art. 240
8. Täter,Strafe,Freiheitsstrafe nicht unter einem Jahr oder Geldstrafe (in besonders leichten Fällen ist die Strafe Freiheitsstrafe bis zu drei Jahren oder Geldstrafe),art_240,Art. 240
9. StGB,wird angewendet auf,"Täter (nur im Fall des Gesetzes wird ""StGB"" als Subjekt auftreten, daher keine separate Triple)",art_240,Art. 240
1. Verbrechen,Verfälschen,Wer (Subject),art_241,Art. 241
2. Verbrechen,Zeitpunkt,vor Inkrafttreten (Timepoint),art_241,Art. 241
3. StGB,wird angewendet auf,Wer (Object),art_241,Art. 241
4. Verbrechen,ist milder als,vorheriges Gesetz (Condition),art_241,Art. 241
5. Anwendung,gilt wenn,StGB ist milder (Condition),art_241,Art. 241
6. Beurteilung,erfolgt,nach Inkrafttreten (Timepoint),art_241,Art. 241
1. Täter,Verbrechen,"Verfalschung von Metallgeld, Papiergelt, Banknoten",art_242,Art. 242
2. Tat,Zeitpunkt,vor Inkrafttreten des StGB,art_242,Art. 242
3. StGB,ist milder als,vorheriges Gesetz,art_242,Art. 242
4. Anwendung,gilt wenn,StGB ist milder,art_242,Art. 242
5. Täter,setzt in Umlauf,"falsches oder verfälschtes Metallgeld, Papiergeld, Banknoten",art_242,Art. 242
6. Täter,eingenommen als echt oder unverfälscht,Geld oder Banknoten,art_242,Art. 242
7. Strafe,erfolgt,nach Inkrafttreten des StGB,art_242,Art. 242
8. Strafe,Freiheitsstrafe,bis zu drei Jahren,art_242,Art. 242
9. Strafe,Geldstrafe,Vorhanden,art_242,Art. 242
10. Täter,hat,Strafe,art_242,Art. 242
11. Auftraggeber des Täters,Strafe,"vorhanden (im Falle, dass es einen gibt)",art_242,Art. 242
12. Vertreter des Täters,Strafe,"vorhanden (im Falle, dass es einen gibt)",art_242,Art. 242
13. StGB,wird angewendet auf,"Täter (im Falle, dass das Gesetz Anwendung findet)",art_242,Art. 242
1. Verbrechen,heisst,Fälschen Banknoten und Münzen,art_243,Art. 243
- Tat,Zeitpunkt,vor Inkrafttreten des StGB,art_243,Art. 243
- Beurteilung,erfolgt,nach Inkrafttreten des StGB,art_243,Art. 243
- StGB,ist milder als,vorheriges Gesetz (if there was a previous law regarding this topic),art_243,Art. 243
- Anwendung,gilt wenn,Täter fälscht Banknoten und Münzen,art_243,Art. 243
- StGB,wird angewendet auf,der Täter,art_243,Art. 243
"1. Tat (Einführen falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten)",Verbrechen,vor Inkrafttreten des StGB,art_244,Art. 244
"2. StGB (Einführung falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten)",ist milder als,vorheriges Gesetz,art_244,Art. 244
"3. Anwendung (Einführen falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten)",gilt wenn,StGB ist in Kraft,art_244,Art. 244
4. Täter (Wer ...),begeht,"Tat (Einführen falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten)",art_244,Art. 244
5. Beurteilung (Bestrafung mit Freiheitsstrafe bis zu drei Jahren oder Geldstrafe),erfolgt,nach Inkrafttreten des StGB,art_244,Art. 244
"6. StGB (Einführung falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten in grosser Menge)",Verbrechen,vor Inkrafttreten des StGB,art_244,Art. 244
7. Täter (Wer ... in grosser Menge einführt),begeht,"Tat (Einführung falsches Metallgeld oder Papiergeld, falsche oder verfälschte Banknoten in grosser Menge)",art_244,Art. 244
8. Beurteilung (Bestrafung mit Freiheitsstrafe von einem Jahr bis zu fünf Jahren),erfolgt,nach Inkrafttreten des StGB,art_244,Art. 244
1. Täter,begeht Verbrechen,fälschen oder verfälschen,art_245,Art. 245
2. Täter,begeht Verbrechen,entwerten und geben als gültig,art_245,Art. 245
3. Täter,begeht Verbrechen,"verwenden falsche, verfälschte oder entwertete amtliche Wertzeichen",art_245,Art. 245
4. StGB,ist milder als,kein vorheriges Gesetz (Nicht erfüllbar mit den gegebenen Daten),art_245,Art. 245
5. Anwendung,gilt wenn,Täter begeht Verbrechen und StGB ist milder (Nicht erfüllbar mit den gegebenen Daten),art_245,Art. 245
6. Strafe,erfolgt nach,Inkrafttreten des Gesetzes (Nach dem Beispiel gegebener Triples),art_245,Art. 245
7. Strafe,erfolgt nach,der Tat,art_245,Art. 245
1. Täter,Vergehen,fälscht oder verfälscht,art_246,Art. 246
2. Täter,Vergehen,verwendet falsche oder verfälschte Zeichen,art_246,Art. 246
3. Vergehen,Zeitpunkt,"vor Inkrafttreten (es muss hier ein zeitliches Ereignis gesetzt werden, welches dem Gesetz unterliegt)",art_246,Art. 246
4. StGB,ist milder als,"Kein vorheriges Gesetz (da nicht explizit genannt, kann dieses Triple ausgeschlossen werden)",art_246,Art. 246
5. Anwendung,gilt wenn,"StGB ist milder (wenn hier eine Bedingung erfüllt ist, kann es zu einem zusätzlichen Triple kommen)",art_246,Art. 246
6. Beurteilung,erfolgt,"nach Inkrafttreten (es muss hier ein zeitliches Ereignis gesetzt werden, bei dem die Bestrafung erfolgt)",art_246,Art. 246
1. Verbrechen,heisst,"Fälschen oder Verfälschen von Metallgeld, Papiergeld, Banknoten oder amtlichen Wertzeichen",art_247,Art. 247
- Täter,begeht,Verbrechen,art_247,Art. 247
- StGB,wird angewendet auf,Täter,art_247,Art. 247
- Beurteilung,erfolgt,nach Inkrafttreten,art_247,Art. 247
- Gesetz,heisst,StGB,art_247,Art. 247
- Vorheriges Gesetz (hypothetical),ist milder als,aktuelles Gesetz,art_247,Art. 247
- Anwendung,gilt wenn,aktuelles Gesetz ist milder,art_247,Art. 247
1. Täter,verstößt gegen,Verbrechen (Vergehen),art_248,Art. 248
2. Tat,heißt,Falsches Eichzeichen anbringen oder ein vorhandenes Eichzeichen verfälschen,art_248,Art. 248
3. Zeitpunkt,vor Inkrafttreten,des Gesetzes,art_248,Art. 248
4. Beurteilung,erfolgt,nach Inkrafttreten,art_248,Art. 248
5. StGB,ist milder als,kein Vorhergesetz (keine Vergleichsgröße definiert),art_248,Art. 248
6. Anwendung,gilt wenn,"der Täter zum Zwecke der Täuschung in Handel und Verkehr an Massen, Gewichten, Waagen oder andern Messinstrumenten ein falsches Eichzeichen anbringt oder ein vorhandenes Eichzeichen verfälscht",art_248,Art. 248
7. StGB,wird angewendet auf,Täter,art_248,Art. 248
8. Strafe,besteht aus,Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_248,Art. 248
1. Gesetz,heisst,StGB,art_249,Art. 249
- Tat,heisst,Falsches Metall- oder Papiergeld verfälschen,art_249,Art. 249
- Tat,heisst,Falsche Banknoten verfälschen,art_249,Art. 249
- Tat,heisst,Amtliche Wertzeichen verfälschen,art_249,Art. 249
- Tat,heisst,Amtliche Zeichen verfälschen,art_249,Art. 249
- Tat,heisst,Masse falsch machen,art_249,Art. 249
- Tat,heisst,Gewichte falsch machen,art_249,Art. 249
- Tat,heisst,Waagen oder andere Messinstrumente falsch machen,art_249,Art. 249
- Tat,heisst,Fälschungsgeräte herstellen,art_249,Art. 249
- Tat,heisst,Falsche Münzen oder amtliche Wertzeichen herstellen ohne Fälschungsabsicht,art_249,Art. 249
- Tat,heisst,"Nachahmung von Banknoten, Münzen oder amtlichen Wertzeichen mit Verwechslungsgefahr schaffen",art_249,Art. 249
- Tat,Zeitpunkt,vor Inkrafttreten,art_249,Art. 249
- StGB,wird angewendet auf,Täter,art_249,Art. 249
- Beurteilung,erfolgt,nach Inkrafttreten,art_249,Art. 249
- Vorheriges Gesetz,ist milder als,StGB,art_249,Art. 249
- Anwendung,gilt wenn,StGB ist milder,art_249,Art. 249
1. Gesetz,heisst,StGB,art_250,Art. 250
2. Metallgeld,unterliegt,Tat (Verbrechen oder Vergehen),art_250,Art. 250
3. Papiergeld,unterliegt,Tat (Verbrechen oder Vergehen),art_250,Art. 250
4. Banknoten,unterliegen,Tat (Verbrechen oder Vergehen),art_250,Art. 250
5. Wertzeichen des Auslandes,unterliegen,Tat (Verbrechen oder Vergehen),art_250,Art. 250
6. StGB,ist milder als,"vorheriges Gesetz (keine Angabe, da keine vergleichbare Bestimmung in diesem Gesetzesartikel angegeben)",art_250,Art. 250
7. Anwendung,gilt wenn,"StGB ist milder als (es gibt keine Bedingungen, die das angewandte Gesetz bestimmen)",art_250,Art. 250
1. Verbrechen,heisst,Fälschen oder Verfälschen einer Urkunde,art_251,Art. 251
2. Tat,wird angewendet auf,Wer,art_251,Art. 251
3. Tat,Absicht,jemanden am Vermögen oder andern Rechten zu schädigen oder sich oder einem andern einen unrechtmässigen Vorteil zu verschaffen,art_251,Art. 251
4. Tat,erfolgt,in der Absicht,art_251,Art. 251
7. Gesetz,heisst,StGB,art_251,Art. 251
9. StGB,ist milder als,kein vorheriges Gesetz (im aktuellen Kontext),art_251,Art. 251
10. Anwendung,gilt wenn,Tat wird begangen,art_251,Art. 251
1. Tat,Verbrechen,"Fälschen oder verfälschen Ausweisschriften, Zeugnisse, Bescheinigungen",art_252,Art. 252
Zeitpunkt,vor Inkrafttreten,ohne Angabe,art_252,Art. 252
Beurteilung,erfolgt,nach Inkrafttreten,art_252,Art. 252
StGB,ist milder als,Gesetz ohne Angabe,art_252,Art. 252
Anwendung,gilt wenn,"Täter fälscht oder verfälscht Ausweisschriften, Zeugnisse, Bescheinigungen",art_252,Art. 252
Täter,wird angewendet auf,"Wer in der Absicht, sich oder einem andern das Fortkommen zu erleichtern",art_252,Art. 252
1. Täter,Verbrechen,Täuschung,art_253,Art. 253
2. Tat,Zeitpunkt,vor Inkrafttreten,art_253,Art. 253
3. Beamter/Person öffentlichen Glaubens,Vergehen,unrichtig beurkundet,art_253,Art. 253
a) Beamter/Person öffentlichen Glaubens,Vergehen,täuscht rechtlich erhebliche Tatsache unrichtig beurkundet,art_253,Art. 253
4. Urkunde,Vergehen,erschlichen,art_253,Art. 253
5. Urkunde,Zeitpunkt,vor Inkrafttreten,art_253,Art. 253
6. StGB,ist milder als,vorheriges Gesetz (noch nicht bekannt),art_253,Art. 253
7. Anwendung,gilt wenn,StGB ist milder,art_253,Art. 253
8. Täter,wird angewendet auf,StGB,art_253,Art. 253
9. Beurteilung,erfolgt,nach Inkrafttreten,art_253,Art. 253
10. Beurteilung,Strafe,Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe,art_253,Art. 253
1. Täter,Verbrechen,"Beschädigt, Vernichtet, Beiseiteschafft, Entwendet",art_254,Art. 254
2. Tat,Zeitpunkt,vor Inkrafttreten,art_254,Art. 254
4. StGB,wird angewendet auf,Täter,art_254,Art. 254
