subject,predicate,object,artikel_id,artikel_nummer
Antrag,erfolgt,nach Inkrafttreten,art_179,Art. 179
Täter,Vergehen,Verbrechen,art_179_bis,Art. 179
Tat,Zeitpunkt,vor Inkrafttreten,art_179_bis,Art. 179
StGB,wird angewendet auf,Täter,art_179_bis,Art. 179
StGB,ist milder als,vorheriges Gesetz,art_179_bis,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_bis,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_bis,Art. 179
Täter,Vergehen,aufnimmt-ein-nichtoffentliches-Gespräch-ohne-Einwilligung,art_179_ter,Art. 179
Täter,Vergehen,aufnimmt-eine-Aufnahme-wenn-er-weiss-oder-annimmt-dass-sie-durch-eine-strafbare-Handlung-hergestellt-worden-muss,art_179_ter,Art. 179
Täter,Vergehen,aufbewahrt-die-Aufnahme,art_179_ter,Art. 179
Täter,Vergehen,auswertet-die-Aufnahme,art_179_ter,Art. 179
Täter,Vergehen,zugänglich-macht-eine-Aufnahme-einem-Dritten,art_179_ter,Art. 179
Gesetz,heisst,StGB,art_179_ter,Art. 179
StGB,ist-milder-als,vorheriges-Gesetz,art_179_ter,Art. 179
Anwendung,gilt-wenn,StGB-ist-milder,art_179_ter,Art. 179
Strafe,erfolgt,nach-Inkrafttreten,art_179_ter,Art. 179
Gesetz,wird-angewandt-auf,Täter,art_179_ter,Art. 179
Täter,Vergehen,"beobachtet, aufnimmt, auswertet, kennt, bekanntgibt, aufbewahrt, zugänglich macht",art_179_quater,Art. 179
Zeitpunkt,Vergehen,vor Inkrafttreten,art_179_quater,Art. 179
StGB,wird angewendet auf,Täter,art_179_quater,Art. 179
StGB,ist milder als,vorheriges Gesetz,art_179_quater,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_quater,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_quater,Art. 179
Gesetz,heißt,StGB,art_179_quinquies,Art. 179
Tat,heisst,Verbrechen,art_179_quinquies,Art. 179
Aufnahme in Geschäftsverkehr,gilt wenn,Gesetz ist angewendet auf,art_179_quinquies,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_quinquies,Art. 179
Vorheriges Gesetz,ist milder als,nicht definiert,art_179_quinquies,Art. 179
Anwendung der Tat,gilt wenn,Aufnahme in Geschäftsverkehr aufnimmt,art_179_quinquies,Art. 179
Täter,begeht,Verbrechen,art_179_quinquies,Art. 179
Täter,handelt,technische Geräte herstellt,art_179_sexies,Art. 179
Täter,handelt,technische Geräte einführt,art_179_sexies,Art. 179
Täter,handelt,technische Geräte ausführt,art_179_sexies,Art. 179
Täter,handelt,technische Geräte erwirbt,art_179_sexies,Art. 179
Täter,handelt,technische Geräte lagert,art_179_sexies,Art. 179
Täter,besitzt,technische Geräte,art_179_sexies,Art. 179
Täter,weiterverarbeitet,technische Geräte,art_179_sexies,Art. 179
Täter,übergibt,technische Geräte einem andern,art_179_sexies,Art. 179
Täter,verkauft,technische Geräte,art_179_sexies,Art. 179
Täter,vermietet,technische Geräte,art_179_sexies,Art. 179
Täter,verleiht,technische Geräte,art_179_sexies,Art. 179
Täter,in Verkehr bringt,technische Geräte,art_179_sexies,Art. 179
Täter,anpreist,technische Geräte,art_179_sexies,Art. 179
Täter,Anleitung gibt,zur Herstellung solcher Geräte,art_179_sexies,Art. 179
Dritter,kannte,Widerhandlung,art_179_sexies,Art. 179
Dritter,verhinderte nicht,Widerhandlung nach seinen Möglichkeiten,art_179_sexies,Art. 179
Dritter,untersteht,der gleichen Strafandrohung wie Täter,art_179_sexies,Art. 179
StGB,ist milder als,vorheriges Gesetz,art_179_sexies,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_sexies,Art. 179
StGB,wird angewendet auf,Täter,art_179_sexies,Art. 179
Täter,misbraucht,Fernmeldeanlage,art_179_septies,Art. 179
Täter,Beunruhigt,nicht definiert,art_179_septies,Art. 179
Täter,Belästigt,nicht definiert,art_179_septies,Art. 179
Tat,Verbrechen,missbrauch einer Fernmeldeanlage,art_179_septies,Art. 179
Zeitpunkt,vor Inkrafttreten,nicht definiert,art_179_septies,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_septies,Art. 179
StGB,wird angewendet auf,Täter,art_179_septies,Art. 179
StGB,ist milder als,nicht definiert,art_179_septies,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_septies,Art. 179
Gesetz,heißt,StGB,art_179_octies,Art. 179
Tat,heisst,Überwachen der Post- und Fernmeldeverkehr,art_179_octies,Art. 179
Täter,begeht,Überwachen der Post- und Fernmeldeverkehr,art_179_octies,Art. 179
Zeitpunkt,zeitpunkt,bei Anwendung des Gesetzes,art_179_octies,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_179_octies,Art. 179
StGB,wird angewendet auf,Täter,art_179_octies,Art. 179
vorheriges Gesetz,ist milder als,StGB,art_179_octies,Art. 179
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_179_octies,Art. 179
Täter,begeht,Verbrechen,art_179_novies,Art. 179
Verbrechen,heisst,Beschaffen unbefugt besonders schützenswerte Personendaten,art_179_novies,Art. 179
Beschaffen unbefugt besonders schützenswerte Personendaten,Zeitpunkt,vor Inkrafttreten,art_179_novies,Art. 179
StGB,ist milder als,vorheriges Gesetz,art_179_novies,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_novies,Art. 179
Täter,wird angewendet auf,StGB,art_179_novies,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_novies,Art. 179
Täter,Vergehen,Verwenden Identität ohne Einwilligung,art_179_decies,Art. 179
Tat,Zeitpunkt,vor Inkrafttreten,art_179_decies,Art. 179
Gesetz,heisst,StGB,art_179_decies,Art. 179
StGB,ist milder als,vorheriges Gesetz,art_179_decies,Art. 179
Anwendung,gilt wenn,StGB ist milder,art_179_decies,Art. 179
Beurteilung,erfolgt,nach Inkrafttreten,art_179_decies,Art. 179
Täter,Verbrechen,Vergehen,art_180,Art. 180
Tat,Zeitpunkt,vor Inkrafttreten,art_180,Art. 180
StGB,ist milder als,"keine vorherige Regel definiert, da StGB neu eingeführt wird",art_180,Art. 180
Anwendung,gilt wenn,StGB ist milder,art_180,Art. 180
Antrag,erfolgt nach,Inkrafttreten des Gesetzes,art_180,Art. 180
Amt,verfolgt,"Täter, wenn:",art_180,Art. 180
Lebenspartner,verfolgt,"Täter, sofern sie auf unbestimmte Zeit einen gemeinsamen Haushalt führen und die Drohung während dieser Zeit oder bis zu einem Jahr nach der Trennung begangen wurde",art_180,Art. 180
Tat,Verbrechen,Gewalt oder Androhung ernstlicher Nachteile oder durch andere Beschränkung seiner Handlungsfreiheit nötigen,art_181,Art. 181
Täter,Tat,Wer jemanden...,art_181,Art. 181
Beurteilung,erfolgt,nach Inkrafttreten,art_181,Art. 181
Anwendung,gilt wenn,StGB ist milder als und die Tat vom Täter angewendet wird,art_181,Art. 181
Gesetz,wird angewendet auf,Täter,art_181,Art. 181
Tat,Verbrechen,Erpresser nötigt eine Person zu einer Ehe oder Partnerschaft,art_181_a,Art. 181
Zeitpunkt,vor Inkrafttreten,"kein Triple, da nicht angegeben",art_181_a,Art. 181
Beurteilung,erfolgt,nach Inkrafttreten,art_181_a,Art. 181
StGB,wird angewendet auf,Erpresser,art_181_a,Art. 181
StGB,ist milder als,"kein Triple, da nicht angegeben",art_181_a,Art. 181
Anwendung,gilt wenn,Tat im Ausland begeht und sich Erpresser in der Schweiz befindet und nicht ausgeliefert wird,art_181_a,Art. 181
Verbrechen,heisst,Geschlechtsausbeutung/Arbeitsexploitation/Organentnahme,art_182,Art. 182
Tat,wurde angewendet auf,Mensch,art_182,Art. 182
Tat,Zeitpunkt,vor Inkrafttreten,art_182,Art. 182
StGB,ist milder als,vorheriges Gesetz,art_182,Art. 182
Anwendung,gilt wenn,StGB ist milder,art_182,Art. 182
Beurteilung,erfolgt,nach Inkrafttreten,art_182,Art. 182
Täter,Verbrechen,Entführt unrechtmässig,art_183,Art. 183
Tat,Zeitpunkt,vor Inkrafttreten,art_183,Art. 183
Gesetz,wird angewendet auf,Täter,art_183,Art. 183
StGB,ist milder als,vorheriges Gesetz,art_183,Art. 183
Anwendung,gilt wenn,StGB ist milder,art_183,Art. 183
Bestrafung,erfolgt,nach Inkrafttreten,art_183,Art. 183
Bestrafung,kann sein,Freiheitsstrafe bis zu fünf Jahren,art_183,Art. 183
Bestrafung,kann sein,Geldstrafe,art_183,Art. 183
Freiheitsberaubung,ist milder als,vorheriges Gesetz,art_184,Art. 184
Anwendung,gilt wenn,Freiheitsberaubung ist milder und ein Lösegeld zu erlangen gesucht wird,art_184,Art. 184
Freiheitsberaubung,wird angewendet auf,Täter,art_184,Art. 184
Entführung,ist milder als,vorheriges Gesetz,art_184,Art. 184
Anwendung,gilt wenn,Entführung ist milder und ein Lösegeld zu erlangen gesucht wird,art_184,Art. 184
Entführung,wird angewendet auf,Täter,art_184,Art. 184
Freiheitsberaubung,Zeitpunkt,vor Inkrafttreten,art_184,Art. 184
Entführung,Zeitpunkt,vor Inkrafttreten,art_184,Art. 184
Beurteilung,erfolgt,nach Inkrafttreten,art_184,Art. 184
Freiheitsberaubung,Tat,Verbrechen,art_184,Art. 184
Entführung,Tat,Verbrechen,art_184,Art. 184
Freiheitsberaubung,grausame Behandlung,ja,art_184,Art. 184
Entführung,grausame Behandlung,keine Angabe,art_184,Art. 184
Freiheitsberaubung,Lösegeld sucht,ja,art_184,Art. 184
Entführung,Lösegeld sucht,keine Angabe,art_184,Art. 184
Freiheitsberaubung,Dauer des Entzugs der Freiheit mehr als zehn Tage,ja,art_184,Art. 184
Entführung,Dauer des Entzugs der Freiheit mehr als zehn Tage,keine Angabe,art_184,Art. 184
Freiheitsberaubung,Gesundheit des Opfers erheblich gefährdet wird,ja,art_184,Art. 184
Entführung,Gesundheit des Opfers erheblich gefährdet wird,keine Angabe,art_184,Art. 184
StGB,ist milder als,vorheriges Gesetz,art_184,Art. 184
Gesetz,heisst,StGB,art_184,Art. 184
Täter,begeht,Verbrechen,art_185,Art. 185
Zeitpunkt,vor Inkrafttreten,der Artikel 48 Strafgesetzbuch,art_185,Art. 185
Tat,ist milder als,"kein Triple, da keine Angabe eines vorherigen Gesetzes",art_185,Art. 185
Anwendung,gilt wenn,der Täter in der Schweiz verhaftet und nicht ausgeliefert wird,art_185,Art. 185
StGB,wird angewendet auf,Täter,art_185,Art. 185
Beurteilung,erfolgt nach,Inkrafttreten des Artikel 48 Strafgesetzbuch,art_185,Art. 185
Tat,zählt unter,grausame Behandlung,art_185,Art. 185
Anwendung,gilt wenn,Tat viele Menschen betrifft,art_185,Art. 185
StGB,ist milder als,"lebenslängliche Freiheitsstrafe, bei besonders schweren Fällen",art_185,Art. 185
Täter,Verbrechen oder Vergehen,entzieht Freiheit mit Freiheitsstrafe nicht unter einem Jahr,art_185_bis,Art. 185
Tat,Zeitpunkt,"in der Absicht, eine Person für längere Zeit dem Schutz des Gesetzes zu entziehen",art_185_bis,Art. 185
Tat,Voraussetzung,im Auftrag oder mit Billigung eines Staates oder einer politischen Organisation,art_185_bis,Art. 185
Gesetz,ist,StGB,art_185_bis,Art. 185
Tat,Anwendung,gilt wenn StGB ist milder als vorheriges Gesetz,art_185_bis,Art. 185
Strafbarkeit-Tat,erfolgt,nach Inkrafttreten des Gesetzes,art_185_bis,Art. 185
Tat,Anwendung,"im Ausland begangen hat, sich in der Schweiz befindet und nicht ausgeliefert wird",art_185_bis,Art. 185
Gesetz,Anwendung,gilt wenn Tat im Ausland begangen wurde oder Täter sich in der Schweiz befindet und nicht ausgeliefert wird,art_185_bis,Art. 185
Täter,eindringt unrechtmässig in Haus,-,art_186,Art. 186
Zeitpunkt,-,vor Inkrafttreten,art_186,Art. 186
Tat,Verbrechen,eindringen unrechtmässig in Haus,art_186,Art. 186
Beurteilung,erfolgt,nach Inkrafttreten,art_186,Art. 186
Gesetz,StGB,-,art_186,Art. 186
StGB,wird angewendet auf,Täter,art_186,Art. 186
vorheriges Gesetz,ist milder als,StGB,art_186,Art. 186
Anwendung,gilt wenn,StGB ist milder,art_186,Art. 186
Zeitpunkt,-,nach Inkrafttreten,art_186,Art. 186
Täter,vornimmt,Verbrechen,art_187,Art. 187
StGB,ist milder als,vorheriges Gesetz,art_187,Art. 187
Anwendung,gilt wenn,StGB ist milder,art_187,Art. 187
Täter,wird angewendet auf,StGB,art_187,Art. 187
Beurteilung,erfolgt,nach Inkrafttreten,art_187,Art. 187
Beurteilung,gilt wenn,Altersunterschied zwischen den Beteiligten ist mehr als drei Jahre,art_187,Art. 187
Beurteilung,gilt wenn,Täter hat zurückgelegt das 20. Altersjahr und liegt besondere Umstände vor,art_187,Art. 187
Beurteilung,gilt wenn,"zuständige Behörde absehen kann von der Strafverfolgung, der Überweisung an das Gericht oder der Bestrafung",art_187,Art. 187
Beurteilung,gilt wenn,Täter hat irrige Vorstellung dass Kind mindestens 16 Jahre alt ist und vermieden konnte Irrtum bei pflichtgemäss Vorsicht,art_187,Art. 187
Strafe,Freiheitsstrafe,bis zu fünf Jahren,art_187,Art. 187
Strafe,Freiheitsstrafe,bis zu drei Jahren,art_187,Art. 187
Täter,vornimmt,Verbrechen,art_188,Art. 188
Täter,verleitet,Vergehen,art_188,Art. 188
Tat,Zeitpunkt,vor Inkrafttreten,art_188,Art. 188
StGB,ist milder als,vorheriges Gesetz,art_188,Art. 188
Anwendung,gilt wenn,StGB ist milder,art_188,Art. 188
Beurteilung,erfolgt,nach Inkrafttreten,art_188,Art. 188
StGB,wird angewendet auf,Täter,art_188,Art. 188
Täter,Verbrechen,Vergewaltigung,art_189,Art. 189
Tat,Zeitpunkt,vor Inkrafttreten,art_189,Art. 189
StGB,ist milder als,Vorheriges Gesetz,art_189,Art. 189
Anwendung,gilt wenn,StGB ist milder,art_189,Art. 189
Täter,wird angewendet auf,Vergewaltigung,art_189,Art. 189
Beurteilung,erfolgt,nach Inkrafttreten,art_189,Art. 189
Täter,Verbrechen,Vergewaltigung,art_190,Art. 190
Zeitpunkt,vor Inkrafttreten,-,art_190,Art. 190
StGB,ist milder als,vorheriges Gesetz,art_190,Art. 190
Anwendung,gilt wenn,"Täter gegen willen einer Person nötigt, Vergewaltigung vornimmt oder lässt oder Schockzustand ausnützt",art_190,Art. 190
Beurteilung,erfolgt,nach Inkrafttreten,art_190,Art. 190
Strafe,wird angewendet auf,Täter,art_190,Art. 190
Strafe,Freiheitsstrafe,bis zu fünf Jahren,art_190,Art. 190
"Bedingung speziell für grausame Handlung, Anwendung gefährlicher Waffe oder anderen gefährlichen Gegenstande",Strafe,Freiheitsstrafe nicht unter drei Jahren,art_190,Art. 190
Zeitpunkt,nach Inkrafttreten,-,art_190,Art. 190
"Beurteilung speziell für Bedrohung, Gewaltanwendung, psychischen Druck oder Widerstandsunfähigmachung",erfolgt,nach Inkrafttreten und gilt wenn Täter nötigt zur Vornahme oder Duldung der Vergewaltigung,art_190,Art. 190
"Strafe speziell für Bedrohung, Gewaltanwendung, psychischen Druck oder Widerstandsunfähigmachung",wird angewendet auf,Täter,art_190,Art. 190
"Strafe speziell für Bedrohung, Gewaltanwendung, psychischen Druck oder Widerstandsunfähigmachung",Freiheitsstrafe,von einem Jahr bis zu zehn Jahren,art_190,Art. 190
Täter,Verbrechen,"Missbrauch urteilsunfähiger oder unfähigen Person zum Beischlaf, zur beischlafsähnlichen oder einer anderen sexuellen Handlung",art_191,Art. 191
Tat,Zeitpunkt,vor Inkrafttreten des Gesetzes,art_191,Art. 191
StGB,ist milder als,vorheriges Gesetz,art_191,Art. 191
Anwendung,gilt wenn,StGB ist milder und Tat wurde begangen,art_191,Art. 191
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_191,Art. 191
Täter,begeht,Verbrechen,art_192,Art. 192
Verbrechen,heisst,Tat,art_192,Art. 192
Tat,Zeitpunkt,vor Inkrafttreten,art_192,Art. 192
Beurteilung,erfolgt,nach Inkrafttreten,art_192,Art. 192
StGB,ist,Gesetz,art_192,Art. 192
Gesetz,heisst,StGB,art_192,Art. 192
StGB,wird angewendet auf,Täter,art_192,Art. 192
Täter,veranlasst,sexuelle Handlung,art_193,Art. 193
- Triple: Tat,Zeitpunkt,vor Inkrafttreten,art_193,Art. 193
- Triple: Tat,wird angewendet auf,Täter,art_193,Art. 193
- Triple: Anwendung,gilt wenn,StGB ist milder,art_193,Art. 193
- Triple: Beurteilung,erfolgt,nach Inkrafttreten,art_193,Art. 193
- Triple: Täter,veranlasst aufgrund von,Notlage oder durch ein Arbeitsverhältnis oder eine in anderer Weise begründete Abhängigkeit,art_193,Art. 193
Täter,vornimmt/vornehmen lässt,sexuelle Handlung,art_193_a,Art.
Täter,in,Gesundheitsbereich,art_193_a,Art.
Täter,bei der Ausübung,beruflichen oder organisierten ausserberuflichen Tätigkeit,art_193_a,Art.
Gesetz,ist,StGB,art_193_a,Art.
StGB,wird angewendet auf,Täter,art_193_a,Art.
Tat,heisst,Verbrechen,art_193_a,Art.
Beurteilung,erfolgt,nach Inkrafttreten,art_193_a,Art.
Vorheriges Gesetz,ist milder als,StGB,art_193_a,Art.
Anwendung,gilt wenn,StGB ist milder,art_193_a,Art.
Anwendung,gilt wenn,Täter begeht Verbrechen im Gesundheitsbereich bei Ausübung beruflichen oder organisierten ausserberuflichen Tätigkeit und täuscht über den Charakter der Handlung oder ausnutzt Irrtum über den Charakter der Handlung,art_193_a,Art.
exhibitionistische Handlung,vornimmt,Wer,art_194,Art. 194
exhibitionistische Handlung,auf Antrag,verfolgt,art_194,Art. 194
Beschuldigte Person,unterwirft sich,äztliche Behandlung,art_194,Art. 194
Beschuldigte Person,gemäss Anordnung der zuständigen Behörde,unterwirft sich zu Behandlung,art_194,Art. 194
Beschuldigte Person,Unterwerfung zur Behandlung,führt zum Verfahrens-Einstellung,art_194,Art. 194
exhibitionistische Handlung,schwere Fälle,Strafe Geldstrafe,art_194,Art. 194
StGB,ist milder als,vorheriges Gesetz,art_194,Art. 194
Anwendung der Bestrafung,gilt wenn,exhibitionistische Handlung vornimmt und StGB ist milder,art_194,Art. 194
Tat,Verbrechen,a. Freiheitsstrafe bis zu zehn Jahren oder Geldstrafe,art_195,Art. 195
Täter,fürchtet,a. minderjährige Person der Prostitution zuführt,art_195,Art. 195
Beurteilung,erfolgt,nach Inkrafttreten,art_195,Art. 195
StGB,ist milder als,kein Vorheriges Gesetz,art_195,Art. 195
Täter,wird angewendet auf,a. minderjährige Person der Prostitution zuführt,art_195,Art. 195
Anwendung,gilt wenn,StGB ist milder,art_195,Art. 195
Tat,Zeitpunkt,nach Inkrafttreten,art_195,Art. 195
Täter,vornimmt/vornehme,Verbrechen,art_196,Art. 196
Tat,betrefft,minderjährige Person,art_196,Art. 196
Täter,handelt mit,minderjähriger Person,art_196,Art. 196
Handlung,ist sexuell,Ja,art_196,Art. 196
Täter,zahlt/verspricht Entgelt für,Verbrechen,art_196,Art. 196
Tat,bestraft mit Freiheitsstrafe,bis zu drei Jahren,art_196,Art. 196
Tat,bestraft mit Geldstrafe,Ja,art_196,Art. 196
Gesetz,heisst,StGB,art_196,Art. 196
vorheriges Gesetz,ist milder als,StGB,art_196,Art. 196
Anwendung,gilt wenn,StGB ist milder,art_196,Art. 196
StGB,wird angewendet auf,Täter,art_196,Art. 196
Täter,Verbrechen/Vergehen,"Anbietet pornografische Schriften, Ton- oder Bildaufnahmen, Abbildungen, andere Gegenstände solcher Art oder pornografische Vorführungen einer Person unter 16 Jahren",art_197,Art. 197
Täter,Verbrechen/Vergehen,Offentlich ausstellt oder zeigt oder sie sonst jemandem unaufgefordert anbietet Gegenstände oder Vorführungen im Sinne von Absatz 1,art_197,Art. 197
Täter,Verbrechen/Vergehen,"Anwirbt eine minderjährige Person, damit diese an einer pornografischen Vorführung mitwirkt oder veranlasst sie zur Mitwirkung an einer derartigen Vorführung",art_197,Art. 197
Täter,Verbrechen/Vergehen,"Herstellt, einführt, lagert, in Verkehr bringt, anpreist, ausstellt, anbietet, zeigt, überlässt, zugänglich macht, erwirbt, sich über elektronische Mittel oder sonstwie beschafft oder besitzt Gegenstände oder Vorführungen im Sinne von Absatz 1, die sexuelle Handlungen mit Tieren oder nicht tatsächliche sexuelle Handlungen mit Minderjährigen zum Inhalt haben",art_197,Art. 197
Täter,Verbrechen/Vergehen,"Konsumiert oder zum eigenen Konsum herstellt, einführt, lagert, erwirbt, sich über elektronische Mittel oder sonstwie beschafft oder besitzt Gegenstände oder Vorführungen im Sinne von Absatz 1, die sexuelle Handlungen mit Tieren oder nicht tatsächliche sexuelle Handlungen mit Minderjährigen zum Inhalt haben",art_197,Art. 197
Gesetz,ist milder als,kein Gesetz,art_197,Art. 197
Anwendung,gilt wenn,Gesetz ist milder als vorheriges Gesetz,art_197,Art. 197
Beurteilung,erfolgt,nach Inkrafttreten,art_197,Art. 197
Täter,Vergehen,Verbrechen,art_197_a,Art.
Zeitpunkt,-,vor Inkrafttreten,art_197_a,Art.
Beurteilung,erfolgt,nach Inkrafttreten,art_197_a,Art.
StGB,ist milder als,-,art_197_a,Art.
Anwendung,gilt wenn,StGB ist milder,art_197_a,Art.
Täter,wird angewendet auf,StGB,art_197_a,Art.
Täter,vornimmt sexuelle Handlung,"vor jemandem, der dies nicht erwartet",art_198,Art. 198
Tat,erregt Ärgernis,"kein Objekt, da es keine Bedingung im Objekt gibt",art_198,Art. 198
Tat,belästigt,jemanden,art_198,Art. 198
Zuständige Behörde,kann beschuldigte Person zum Besuch eines Lernprogramms verpflichten,"kein Objekt, da es keine Bedingung im Objekt gibt",art_198,Art. 198
Beschuldigte Person,absolviert angeordnetes Lernprogramm,"kein Objekt, da es keine Bedingung im Objekt gibt",art_198,Art. 198
Verfahren,eingestellt,nach Absolvierung des angeordneten Lernprogramms,art_198,Art. 198
Zuständige Behörde,entscheidet über Kosten des Verfahrens,nach Inkrafttreten,art_198,Art. 198
Zuständige Behörde,entscheidet über allfällig geltend gemachte Forderungen der Zivilpartei,nach Inkrafttreten,art_198,Art. 198
Täter,verstößt gegen,Verbrechen,art_199,Art. 199
Tat,Zeitpunkt,vor Inkrafttreten,art_199,Art. 199
StGB,ist milder als,vorheriges Gesetz,art_199,Art. 199
Anwendung,gilt wenn,StGB ist milder,art_199,Art. 199
Beurteilung,erfolgt nach,Inkrafttreten des StGB,art_199,Art. 199
Handlung,ausgeführt gemeinsam mit,mehrere Personen,art_200,Art. 200
Mehrere Personen,bindet sich an die Handlung,nach diesem Titel,art_200,Art. 200
Gericht,erhöht die Strafe,um mehr als die Hälfte,art_200,Art. 200
- Strafenziffer,erhöht sich,um mehr als die Hälfte,art_200,Art. 200
Gesetz,bindet an den Titel,dieses Titel,art_200,Art. 200
- StGB,gilt für,Handlung gemeinsam von mehreren Personen,art_200,Art. 200
Zeitpunkt,gilt wenn,StGB ist milder als vorheriges Gesetz,art_200,Art. 200
- Zeitpunkt,erst gilt,StGB ist gemildert gegenüber vorherigem Gesetz,art_200,Art. 200
Beurteilung,erfolgt,nach Inkrafttreten von StGB,art_200,Art. 200
- Beurteilung,gilt,nach Inkrafttreten von StGB,art_200,Art. 200
Täter,begeht,Verbrechen,art_201_212,Art. 201–212
Verbrechen,heisst,Tat,art_201_212,Art. 201–212
Tat,Zeitpunkt,vor Inkrafttreten,art_201_212,Art. 201–212
Gesetz,heisst,StGB,art_201_212,Art. 201–212
StGB,ist milder als,vorheriges Gesetz,art_201_212,Art. 201–212
Anwendung,gilt wenn,StGB ist milder,art_201_212,Art. 201–212
Beurteilung,erfolgt,nach Inkrafttreten,art_201_212,Art. 201–212
Verbrechen,wird angewendet auf,Täter,art_201_212,Art. 201–212
Tat,Verbrechen,Beischlaf mit Blutsverwandten oder Geschwistern,art_213,Art. 213
- Täter,Tat,Person who committed the offense,art_213,Art. 213
- Tat,Zeitpunkt,vor Inkrafttreten,art_213,Art. 213
- StGB,ist milder als,"no prior law specified in this passage, but it can be assumed that there was a previous law and the current one is milder if not stricter.",art_213,Art. 213
- Anwendung,gilt wenn,Person who committed the offense breaks the current StGB,art_213,Art. 213
- Beurteilung,erfolgt,nach Inkrafttreten,art_213,Art. 213
Täter,begeht,Verbrechen,art_214,Art. 214
Verbrechen,ist milder als,vorheriges Verbrechen,art_214,Art. 214
Verbrechen,heisst,Inhalt des Artikels des letztem Gesetz,art_214,Art. 214
Täter,wird angewendet auf,StGB,art_214,Art. 214
StGB,ist milder als,vorheriges Gesetz,art_214,Art. 214
Anwendung,gilt wenn,StGB ist milder als vorheriges Gesetz,art_214,Art. 214
Beurteilung,erfolgt,nach Inkrafttreten von StGB,art_214,Art. 214
Täter,Verbrechen,schließen/eine Ehe,art_215,Art. 215
Tat,Zeitpunkt,vor Inkrafttreten des Gesetzes,art_215,Art. 215
Beurteilung,erfolgt,nach Inkrafttreten des Gesetzes,art_215,Art. 215
StGB,ist milder als,keine vorherigen Gesetze erwähnt,art_215,Art. 215
Anwendung,gilt wenn,StGB ist milder als,art_215,Art. 215
StGB,wird angewendet auf,Täter,art_215,Art. 215
Täter,begeht,Verbrechen,art_216,Art. 216
Verbrechen,heisst,Kein Inhalt,art_216,Art. 216
Verbrechen,Zeitpunkt,vor Inkrafttreten,art_216,Art. 216
Beurteilung,erfolgt,nach Inkrafttreten,art_216,Art. 216
StGB,ist milder als,previous law,art_216,Art. 216
Anwendung,gilt wenn,StGB ist milder,art_216,Art. 216
Täter,wird angewendet auf,StGB,art_216,Art. 216
Täter,Vergehen,Verletzen familienrechtlichen Unterhalts- oder Unterstützungspflichten,art_217,Art. 217
Tat,Zeitpunkt,vor Inkrafttreten,art_217,Art. 217
Beurteilung,erfolgt,nach Inkrafttreten,art_217,Art. 217
Täter,Verbrechen/Vergehen,vor Inkrafttreten,art_218,Art. 218
StGB,ist milder als,vorheriges Gesetz,art_218,Art. 218
Anwendung,gilt wenn,StGB ist milder,art_218,Art. 218
Beurteilung,erfolgt,nach Inkrafttreten,art_218,Art. 218
StGB,wird angewendet auf,Täter,art_218,Art. 218
Täter,verletzt,Fürsorge- oder Erziehungspflicht,art_219,Art. 219
Täter,vernachlässigt,Fürsorge- oder Erziehungspflicht,art_219,Art. 219
Täter,gefährdet,minderjährige Person,art_219,Art. 219
Tat,Verbrechen oder Vergehen,Verletzung bzw. Vernachlässigung fürsorge- oder erziehungsverpflichtung,art_219,Art. 219
Beurteilung,erfolgt,nach Inkrafttreten,art_219,Art. 219
Anwendung,gilt wenn,Täter verletzt bzw. vernachlässigt Fürsorge- oder Erziehungspflicht und minderjährige Person dadurch in ihrer körperlichen oder seelischen Entwicklung gefährdet,art_219,Art. 219
StGB,wird angewendet auf,Täter,art_219,Art. 219
Täter,Verbrechen/Vergehen,Inkrafttreten,art_220,Art. 220
StGB,wird angewendet auf,Täter,art_220,Art. 220
StGB,ist milder als,Kein Vorheriges Gesetz,art_220,Art. 220
Anwendung,gilt wenn,StGB ist milder,art_220,Art. 220
Beurteilung,erfolgt,Nach Inkrafttreten,art_220,Art. 220
Täter,verursacht,Verbrechen,art_221,Art. 221
Verbrechen,ist milder als,keine Vorregelung,art_221,Art. 221
Anwendung,gilt wenn,Verbrechen verursacht wird vorsätzlich zum Schaden eines andern oder unter Herbeiführung einer Gemeingefahr,art_221,Art. 221
"Täter bei Verbrechen , der Leib und Leben von Menschen in Gefahr bringt wissentlich",erfolgt,Strafe Freiheitsstrafe nicht unter drei Jahren nach Inkrafttreten,art_221,Art. 221
Täter bei geringem Schaden durch Verbrechen,kann erkannt werden,Freiheitsstrafe bis zu drei Jahren oder Geldstrafe nach Inkrafttreten,art_221,Art. 221
Täter,verursacht,Feuersbrunst,art_222,Art. 222
